OneRep Patterns, 50
[0, 2, 47, 7, 41, 9, 0, 25, 43, 3, 51, 45, 43, 4, 0, 45, 47, 6, 35, 8, 7, 35, 33, 10, 41, 1, 35, 41, 33, 49, 45, 12, 13, 25, 19, 31, 9, 14, 16, 3, 23, 3, 0, 3, 18, 47, 45, 39, 29, 29]
[3, 7, 0, 47, 13, 47, 13, 23, 23, 2, 4, 3, 11, 7, 17, 6, 5, 47, 8, 10, 19, 0, 1, 5, 12, 45, 3, 49, 19, 14, 0, 31, 15, 21, 39, 5, 29, 35, 17, 16, 39, 18, 23, 3, 35, 33, 43, 35, 0, 9]
[49, 11, 5, 11, 0, 29, 49, 45, 37, 31, 29, 25, 31, 2, 0, 23, 39, 35, 21, 25, 6, 9, 8, 21, 0, 1, 29, 9, 10, 12, 51, 27, 25, 19, 14, 15, 27, 35, 11, 19, 9, 25, 39, 5, 16, 0, 3, 39, 18, 41]
[47, 0, 27, 0, 41, 2, 47, 51, 4, 31, 23, 6, 29, 35, 49, 29, 31, 39, 17, 31, 39, 8, 51, 17, 9, 31, 17, 47, 17, 23, 41, 10, 47, 31, 33, 7, 5, 45, 13, 12, 41, 14, 0, 37, 31, 0, 19, 29, 18, 13]
[13, 7, 17, 0, 9, 0, 49, 2, 37, 4, 23, 19, 25, 15, 27, 37, 47, 17, 1, 6, 21, 8, 3, 0, 10, 15, 35, 12, 31, 0, 23, 33, 35, 11, 39, 3, 11, 19, 43, 1, 14, 1, 25, 16, 45, 41, 18, 17, 9, 37]
[0, 2, 25, 7, 45, 13, 9, 33, 49, 0, 4, 1, 1, 9, 6, 1, 21, 49, 3, 8, 10, 9, 3, 11, 3, 35, 19, 0, 12, 17, 31, 9, 1, 17, 0, 5, 49, 41, 35, 16, 25, 18, 23, 9, 37, 7, 49, 35, 25, 21]
[31, 0, 51, 1, 0, 3, 17, 43, 7, 0, 43, 49, 11, 29, 45, 4, 6, 3, 8, 3, 27, 17, 51, 10, 3, 49, 49, 12, 3, 35, 11, 39, 27, 39, 3, 14, 35, 37, 17, 0, 16, 3, 7, 9, 18, 39, 15, 31, 3, 5]
[0, 1, 9, 25, 17, 3, 35, 2, 23, 19, 19, 13, 37, 0, 7, 9, 9, 39, 43, 4, 0, 27, 8, 45, 33, 9, 10, 33, 12, 9, 29, 23, 1, 9, 27, 31, 45, 0, 43, 3, 14, 41, 9, 16, 25, 37, 18, 33, 15, 21]
[25, 7, 25, 0, 19, 45, 2, 0, 41, 51, 27, 5, 4, 6, 37, 1, 21, 43, 8, 3, 11, 10, 21, 41, 51, 3, 47, 23, 39, 12, 31, 25, 17, 17, 45, 9, 9, 19, 35, 0, 33, 25, 19, 13, 14, 37, 16, 0, 18, 11]
[33, 35, 0, 39, 0, 33, 29, 9, 4, 37, 33, 7, 29, 19, 1, 7, 6, 11, 47, 8, 37, 10, 13, 39, 15, 35, 12, 45, 21, 27, 43, 35, 11, 0, 19, 31, 3, 15, 5, 0, 16, 33, 15, 49, 7, 18, 47, 37, 21, 25]
[31, 0, 25, 15, 23, 43, 37, 21, 5, 37, 49, 45, 0, 23, 29, 2, 29, 1, 11, 4, 35, 6, 3, 19, 7, 47, 47, 31, 8, 21, 3, 17, 19, 10, 12, 37, 1, 0, 31, 14, 5, 29, 16, 23, 5, 7, 18, 47, 29, 45]
[21, 1, 49, 31, 17, 3, 33, 39, 33, 0, 0, 3, 2, 47, 4, 33, 51, 13, 45, 3, 9, 6, 3, 8, 19, 10, 29, 9, 0, 1, 41, 39, 33, 12, 49, 14, 15, 31, 51, 16, 11, 27, 23, 15, 0, 21, 25, 18, 11, 5]
[49, 13, 21, 9, 29, 41, 45, 23, 39, 0, 11, 2, 41, 4, 3, 1, 35, 49, 37, 47, 23, 0, 37, 6, 39, 31, 43, 8, 13, 29, 10, 43, 5, 7, 49, 0, 13, 12, 14, 9, 0, 18, 31, 35, 5, 9, 15, 41, 1, 51]
[0, 2, 0, 51, 4, 1, 49, 41, 21, 6, 33, 21, 39, 45, 27, 27, 47, 5, 8, 10, 12, 47, 9, 19, 31, 21, 11, 51, 5, 17, 51, 5, 0, 14, 37, 0, 16, 27, 47, 18, 45, 41, 51, 51, 39, 13, 25, 33, 25, 11]
[41, 0, 35, 1, 2, 47, 5, 1, 3, 13, 4, 23, 43, 47, 43, 9, 6, 1, 3, 49, 43, 21, 29, 9, 8, 23, 17, 7, 39, 3, 10, 12, 21, 33, 14, 7, 0, 45, 29, 0, 51, 41, 47, 0, 15, 16, 7, 18, 25, 49]
[3, 47, 3, 25, 47, 21, 17, 33, 47, 45, 27, 35, 35, 0, 2, 21, 33, 43, 25, 4, 17, 27, 3, 1, 1, 9, 5, 0, 0, 8, 35, 10, 15, 5, 51, 12, 14, 41, 49, 16, 19, 39, 0, 19, 29, 29, 19, 39, 23, 18]
[33, 0, 0, 23, 13, 13, 0, 35, 7, 9, 0, 11, 39, 17, 21, 9, 31, 4, 19, 6, 8, 17, 10, 9, 11, 37, 1, 29, 12, 3, 17, 45, 14, 37, 15, 27, 21, 19, 11, 35, 15, 49, 16, 9, 9, 13, 17, 51, 18, 11]
[0, 15, 41, 49, 2, 21, 31, 45, 1, 4, 25, 6, 9, 45, 19, 8, 0, 39, 47, 10, 1, 12, 47, 9, 47, 43, 0, 19, 31, 33, 33, 19, 29, 49, 25, 15, 14, 5, 3, 0, 1, 37, 18, 25, 11, 31, 21, 47, 27, 15]
[9, 45, 33, 0, 9, 39, 0, 9, 47, 15, 7, 13, 5, 2, 41, 0, 9, 5, 9, 4, 11, 29, 41, 25, 9, 0, 9, 8, 39, 1, 47, 21, 3, 39, 10, 39, 5, 7, 12, 39, 27, 1, 14, 47, 11, 16, 17, 13, 41, 18]
[51, 43, 0, 41, 17, 15, 37, 2, 7, 13, 9, 31, 19, 4, 1, 9, 6, 1, 8, 31, 35, 13, 7, 0, 21, 21, 11, 13, 10, 41, 0, 37, 29, 15, 3, 23, 0, 33, 25, 23, 17, 14, 25, 16, 21, 18, 45, 37, 25, 45]
[19, 29, 15, 1, 0, 37, 25, 29, 5, 21, 49, 45, 39, 0, 2, 4, 6, 25, 51, 21, 41, 19, 5, 8, 15, 11, 19, 17, 0, 10, 37, 37, 33, 39, 21, 12, 49, 13, 1, 14, 16, 25, 41, 5, 13, 49, 18, 19, 39, 0]
[45, 5, 7, 43, 29, 21, 7, 9, 0, 1, 33, 21, 2, 4, 6, 8, 35, 19, 7, 0, 49, 25, 10, 17, 51, 51, 3, 31, 51, 0, 37, 14, 49, 27, 41, 39, 21, 16, 18, 29, 27, 15, 27, 15, 13, 31, 17, 11, 0, 7]
[41, 23, 51, 17, 7, 0, 3, 15, 25, 47, 2, 0, 27, 13, 4, 0, 3, 19, 19, 21, 23, 6, 13, 21, 0, 8, 49, 3, 1, 27, 45, 27, 21, 23, 3, 1, 10, 12, 37, 27, 14, 51, 37, 37, 13, 17, 3, 16, 18, 19]
[21, 3, 0, 0, 37, 17, 41, 39, 49, 2, 39, 29, 39, 4, 45, 25, 33, 45, 17, 23, 6, 25, 3, 8, 27, 3, 0, 11, 10, 45, 21, 43, 37, 12, 35, 14, 33, 16, 15, 1, 21, 1, 33, 0, 5, 47, 25, 47, 45, 18]
[39, 43, 45, 11, 35, 33, 49, 21, 3, 5, 43, 0, 13, 0, 13, 51, 13, 21, 17, 13, 2, 23, 4, 15, 0, 8, 37, 49, 10, 35, 15, 37, 12, 11, 14, 1, 15, 21, 7, 25, 17, 1, 16, 25, 41, 45, 18, 0, 13, 35]
[19, 33, 11, 3, 11, 0, 15, 23, 2, 33, 1, 47, 45, 4, 1, 51, 13, 0, 37, 19, 37, 45, 51, 37, 37, 9, 6, 0, 13, 49, 9, 8, 29, 17, 7, 10, 0, 5, 25, 7, 12, 51, 37, 14, 5, 16, 15, 43, 18, 21]
[47, 0, 3, 37, 2, 11, 7, 11, 31, 27, 23, 3, 47, 9, 15, 23, 51, 27, 15, 21, 33, 4, 13, 1, 47, 1, 43, 35, 6, 51, 13, 0, 47, 10, 12, 23, 13, 37, 37, 5, 7, 13, 17, 14, 21, 16, 18, 27, 0, 0]
[0, 43, 21, 0, 15, 15, 17, 31, 2, 0, 27, 23, 6, 13, 39, 37, 41, 7, 21, 0, 8, 25, 10, 1, 15, 12, 35, 14, 9, 27, 31, 9, 3, 25, 35, 15, 37, 41, 33, 9, 16, 33, 18, 17, 47, 33, 9, 39, 37, 19]
[29, 0, 49, 21, 2, 49, 49, 1, 27, 35, 4, 6, 33, 0, 33, 10, 51, 49, 12, 35, 14, 35, 39, 33, 41, 23, 23, 33, 5, 41, 25, 37, 9, 7, 0, 16, 18, 5, 9, 37, 13, 0, 33, 7, 33, 7, 49, 23, 35, 7]
[0, 51, 15, 0, 4, 1, 17, 11, 13, 15, 49, 29, 19, 25, 6, 43, 43, 17, 8, 39, 3, 23, 19, 45, 21, 11, 10, 0, 1, 15, 47, 12, 21, 14, 7, 5, 0, 7, 19, 41, 37, 35, 39, 19, 9, 41, 23, 16, 18, 9]
[13, 5, 19, 0, 2, 45, 51, 49, 27, 4, 11, 19, 5, 3, 33, 41, 23, 3, 39, 9, 49, 25, 19, 0, 29, 6, 8, 9, 39, 51, 43, 7, 9, 33, 0, 39, 1, 10, 25, 1, 12, 0, 45, 3, 13, 14, 16, 18, 13, 25]
[7, 0, 3, 13, 43, 27, 2, 19, 1, 45, 31, 25, 35, 21, 4, 11, 5, 37, 35, 6, 8, 47, 41, 9, 10, 41, 37, 25, 47, 12, 11, 1, 5, 5, 35, 0, 0, 21, 31, 5, 0, 15, 23, 45, 43, 37, 16, 19, 43, 18]
[11, 39, 0, 21, 35, 0, 2, 47, 31, 19, 4, 0, 5, 21, 39, 1, 0, 15, 35, 15, 1, 27, 47, 6, 49, 3, 8, 23, 45, 10, 25, 21, 12, 47, 45, 29, 7, 14, 15, 47, 16, 18, 29, 11, 15, 47, 37, 29, 19, 47]
[41, 21, 0, 29, 9, 9, 35, 2, 4, 0, 31, 7, 6, 41, 35, 11, 8, 37, 11, 41, 10, 17, 15, 7, 41, 47, 27, 47, 12, 31, 1, 13, 19, 13, 0, 16, 13, 29, 41, 15, 31, 39, 47, 35, 49, 7, 0, 51, 27, 18]
[43, 0, 33, 19, 2, 4, 6, 39, 43, 47, 8, 10, 31, 3, 12, 51, 3, 35, 1, 43, 5, 5, 29, 5, 14, 29, 13, 16, 17, 3, 0, 18, 29, 15, 5, 0, 21, 17, 47, 25, 25, 7, 27, 43, 43, 23, 31, 0, 49, 21]
[5, 49, 0, 1, 39, 7, 43, 9, 2, 45, 1, 41, 43, 4, 6, 11, 9, 17, 23, 0, 35, 45, 13, 10, 12, 29, 27, 23, 15, 37, 21, 0, 14, 39, 16, 5, 18, 25, 35, 15, 27, 43, 45, 31, 51, 0, 13, 43, 7, 27]
[35, 0, 49, 1, 0, 31, 35, 49, 25, 37, 27, 0, 47, 43, 35, 2, 5, 29, 31, 51, 49, 35, 15, 4, 27, 6, 39, 1, 5, 8, 31, 7, 10, 45, 45, 37, 12, 29, 17, 14, 16, 23, 3, 29, 43, 31, 1, 0, 21, 18]
[21, 0, 2, 15, 23, 3, 4, 35, 9, 25, 15, 15, 49, 31, 11, 6, 23, 51, 1, 29, 45, 25, 8, 0, 29, 23, 7, 3, 31, 33, 13, 35, 10, 27, 12, 19, 3, 23, 49, 33, 14, 15, 33, 5, 0, 5, 17, 0, 31, 45]
